RA (deg),Dec (deg),radius,Object Name,Object Type,Flux
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1689,delSctV*,21.433
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58178,LongPeriodV*,16.677
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57639,LongPeriodV*,16.575
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16173,EclBin,20.695
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15966,EclBin,18.58
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56824,LongPeriodV*,16.769
81.99139052000001,-68.38872099999999,10800,OGLE LMC160.4   11429,HighPM*,21.335
81.99139052000001,-68.38872099999999,10800,OGLE LMC-CEP-2116,ClassicalCep,16.668
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59868,LongPeriodV*,16.562
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57200,LongPeriodV*,16.986
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15974,EclBin,16.234
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1722,delSctV*,20.486
81.99139052000001,-68.38872099999999,10800,OGLE LMC-CEP-2067,ClassicalCep,17.204
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57075,LongPeriodV*,16.204
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59761,LongPeriodV*,17.415
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16091,EclBin,19.149
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57823,LongPeriodV*,16.764
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16235,RRLyrae,20.218
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56688,LongPeriodV*,16.424
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15981,EclBin,19.842
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59204,LongPeriodV*,15.996
81.99139052000001,-68.38872099999999,10800,KMHK  952,Cluster*,13.74
81.99139052000001,-68.38872099999999,10800,[KWV2015] J052902.80-682321.4,Star,18.657
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60900,LongPeriodV*,17.219
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60508,LongPeriodV*,16.516
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16745,EclBin,15.96
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58710,LongPeriodV*,16.494
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57018,LongPeriodV*,16.793
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33967,EclBin,19.962
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56843,LongPeriodV*,17.102
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15688,RRLyrae,19.136
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-61071,LongPeriodV*,19.547
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57702,LongPeriodV*,16.154
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15940,EclBin,19.755
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60998,LongPeriodV*,16.884
81.99139052000001,-68.38872099999999,10800,SV* HV  2536,ClassicalCep,14.857
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60951,LongPeriodV*,17.062
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15931,RRLyrae,19.237
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58488,LongPeriodV*,17.026
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56667,LongPeriodV*,16.47
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59867,LongPeriodV*,16.648
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-17024,EclBin,18.162
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16371,RRLyrae,19.414
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1794,delSctV*,21.144
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16542,EclBin,16.81
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15987,EclBin,19.374
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57287,LongPeriodV*,17.172
81.99139052000001,-68.38872099999999,10800,OGLE LMC167.5   19665,LongPeriodV*,17.202
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15795,RRLyrae,19.291
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58561,LongPeriodV*,16.698
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15774,RRLyrae,19.395
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16306,RRLyrae,19.183
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60787,LongPeriodV*,16.758
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15928,EclBin,18.253
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16186,RRLyrae,19.356
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15682,RRLyrae,19.398
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-61260,LongPeriodV*,16.937
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-17025,EclBin,17.929
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1729,delSctV*,20.463
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16073,EclBin,17.425
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60578,LongPeriodV*,16.688
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-61301,LongPeriodV*,18.109
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16785,RRLyrae,19.703
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15872,EclBin,18.566
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33984,EclBin,19.115
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57947,LongPeriodV*,16.509
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15711,RRLyrae,19.363
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57225,LongPeriodV*,17.371
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58483,LongPeriodV*,17.328
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16821,RRLyrae,19.482
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33815,EclBin,19.529
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60112,LongPeriodV*,16.503
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16101,EclBin,18.904
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57452,LongPeriodV*,17.056
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57134,LongPeriodV*,16.724
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-17063,EclBin,19.695
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16266,EclBin,18.166
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15888,EclBin,19.49
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33880,EclBin,18.677
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-61069,LongPeriodV*,17.075
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59596,LongPeriodV*,17.018
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58373,LongPeriodV*,16.94
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56322,LongPeriodV*,16.995
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58579,LongPeriodV*,16.771
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59482,LongPeriodV*,16.888
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16557,RRLyrae,19.507
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15604,RRLyrae,19.645
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58151,LongPeriodV*,17.236
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16190,EclBin,19.042
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56971,LongPeriodV*,16.791
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16464,RRLyrae,19.5
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16385,RRLyrae,19.419
81.99139052000001,-68.38872099999999,10800,SK -68   90,Star,13.6
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16078,EclBin,16.436
81.99139052000001,-68.38872099999999,10800,OGLE LMC160.4   11076,LongPeriodV*,16.729
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1681,delSctV*,21.104
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15695,RRLyrae,19.618
81.99139052000001,-68.38872099999999,10800,2MASS J05290669-6820132,Galaxy,17.369
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15582,RRLyrae,17.621
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-17046,EclBin,19.006
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58808,LongPeriodV*,17.525
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59060,LongPeriodV*,17.014
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57525,LongPeriodV*,16.93
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16019,RRLyrae,19.361
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58990,LongPeriodV*,16.622
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59138,LongPeriodV*,16.897
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1668,delSctV*,20.615
81.99139052000001,-68.38872099999999,10800,2MASS J05263981-6824209,Star,13.82
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16374,RRLyrae,20.029
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16872,EclBin,19.752
81.99139052000001,-68.38872099999999,10800,OGLE LMC167.5       4,LongPeriodV*,16.762
81.99139052000001,-68.38872099999999,10800,OGLE LMC167.5   24695,LongPeriodV*,18.33
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-15797,EclBin,20.053
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16556,RRLyrae,19.547
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33422,EclBin,19.726
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-58290,LongPeriodV*,16.413
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57899,LongPeriodV*,16.56
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16245,RRLyrae,19.226
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56096,LongPeriodV*,16.883
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-33972,EclBin,18.362
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16399,RRLyrae,19.385
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16843,RRLyrae,19.19
81.99139052000001,-68.38872099999999,10800,OGLE LMC-DSCT-1865,delSctV*,21.436
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56046,LongPeriodV*,16.555
81.99139052000001,-68.38872099999999,10800,UCAC4 108-009934,**,15.35
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16842,EclBin,15.546
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15622,RRLyrae,19.299
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-61706,LongPeriodV*,17.192
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15633,RRLyrae,19.325
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-15499,RRLyrae,19.446
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-59821,LongPeriodV*,16.8
81.99139052000001,-68.38872099999999,10800,SV* HV  2538,ClassicalCep,14.475
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-60826,LongPeriodV*,17.387
81.99139052000001,-68.38872099999999,10800,OGLE LMC-ECL-16387,EclBin,19.029
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56574,LongPeriodV*,17.37
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56115,LongPeriodV*,15.295
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-56370,LongPeriodV*,17.157
81.99139052000001,-68.38872099999999,10800,OGLE LMC-RRLYR-16916,RRLyrae,18.668
81.99139052000001,-68.38872099999999,10800,OGLE LMC-LPV-57997,LongPeriodV*,16.853
81.99139052000001,-68.38872099999999,10800,[KDM2001]  4243,C*,17.163
