RA (deg),Dec (deg),radius,Object Name,Object Type
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1897-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1733-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1773-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14591272-3357050,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076531,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 286-077470,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,CD-32 10481,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079561,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204672900140655616,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1709-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204152964280311040,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079124,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076213,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004819-3359549,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079639,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076060,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1398-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204590436767150464,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077145,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1161-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079113,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079543,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150141.3-335810,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1589-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-2295-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1529-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076274,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-31 11651,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076165,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145648-324316,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204590539846422912,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,2MASS J14562403-3257166,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077119,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594736-3359582,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076071,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  694556,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204350498415384704,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1543-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J225.1316-32.2481,Variable*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204370805025735552,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1684-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077133,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076026,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1752-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077702,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-078724,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150421.0-324551,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,HD 133258,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076074,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA 3838744,EmissionG
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079139,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076294,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204402385918896512,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204349643720686720,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1354-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204059815030017152,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079093,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204133928983750272,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079112,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076099,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079552,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076831,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204148776690372480,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  668345,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076280,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J150051-340119,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V55,BlueStraggler
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076828,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205469045337359232,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004463-3401375,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 286-077459,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204399534060551040,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205430360571475968,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-706-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1245-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ACO S  779,ClG
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079091,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001934-3401560,Star
225.12517724860533,-33.131897358647315,11940.68841917433,ATO J225.1821-32.2306,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076015,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595328-3401375,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076010,Star
225.12517724860533,-33.131897358647315,11940.68841917433,NVSS J145745-335008,Radio
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000405-3401594,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204133692766462080,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-080240,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1017-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079564,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079118,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004142-3402244,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595471-3401577,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-31 11605,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14590699-3359421,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7306-454-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-314-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079075,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145609.8-331404,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076818,Star
225.12517724860533,-33.131897358647315,11940.68841917433,[WAM2017] V54,EclBin_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595298-3402177,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  694975,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595532-3402241,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145610.9-325907,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204059475731451392,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205061882437883008,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204107613724674304,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14592004-3401081,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-471-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,EXSS 1501.7-3255,X
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079073,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-1972-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004695-3403072,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079513,Star
225.12517724860533,-33.131897358647315,11940.68841917433,L  550-85,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203950108679369600,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,Cl* NGC 5824    HAR      G,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J150346.2-334517,WhiteDwarf
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-592-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594459-3402355,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-804-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079089,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  695396,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,CD-32 10488,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204106857810665856,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145614.1-332311,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076151,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000192-3403129,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079072,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076168,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076266,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077093,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-458-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077673,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205471214300417792,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-075960,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079120,ChemPec*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-075990,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076513,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1715-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001701-3403509,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076223,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204598511305850368,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15000914-3403546,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145944.9-321231,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077665,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14595237-3403380,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-651-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076069,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076814,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7302-487-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204128229563671040,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J145646.3-333932,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-075961,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14591605-3402186,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  667846,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14593238-3403131,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204403279272134144,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GALEX J145611.9-325106,HotSubdwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-075932,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205436712823794432,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203950825939639936,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076498,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14590708-3401582,Star
225.12517724860533,-33.131897358647315,11940.68841917433,LEDA  687049,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15004401-3404378,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 282-077046,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204685643311076096,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079530,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14593024-3403276,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076488,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205062122955626496,WhiteDwarf_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204617782819294336,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076293,Star
225.12517724860533,-33.131897358647315,11940.68841917433,6dFGS gJ150258.5-322011,Galaxy
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204132829472996736,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076105,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 290-078366,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-077528,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077654,HighPM*
225.12517724860533,-33.131897358647315,11940.68841917433,HD 131655,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6205431528802605312,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-255-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204398194030758784,YSO_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077650,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6203967941387361152,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14594432-3404347,SB*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14590711-3402433,SB*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,GES J14592798-3403586,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-076025,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 283-079036,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7315-1075-1,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 290-078436,Star
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204903419620098816,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 284-076479,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CD-32 10581,Star
225.12517724860533,-33.131897358647315,11940.68841917433,GES J15001916-3405441,Star
225.12517724860533,-33.131897358647315,11940.68841917433,CRTS J150459.3-332113,RRLyrae
225.12517724860533,-33.131897358647315,11940.68841917433,Gaia DR3 6204397884793090048,EclBin
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 290-078407,HorBranch*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 288-079525,Star
225.12517724860533,-33.131897358647315,11940.68841917433,TYC 7319-232-1,SB*
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 287-076775,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 289-075974,Star
225.12517724860533,-33.131897358647315,11940.68841917433,UCAC4 285-077643,Star
225.12517724860533,-33.131897358647315,11940.68841917433,IRAS 14594-3348,LongPeriodV*_Candidate
225.12517724860533,-33.131897358647315,11940.68841917433,CD-33 10183,Star
